key,ideaA,ideaB,relatedness,generality,persona,system_prompt,user_prompt,metadata
"('epistemology', 'epistemologyofscience')",epistemology,epistemology of science,-1,3,course_taker,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.561174+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('epistemology', 'epistemologyofscience')",epistemology,epistemology of science,-1,3,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.561212+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('epistemology', 'epistemologyofscience')",epistemology,epistemology of science,-1,3,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.561246+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('metaphysics', 'substance')",metaphysics,substance,-1,3,novice,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.561309+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('metaphysics', 'substance')",metaphysics,substance,-1,3,course_taker,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.561347+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('metaphysics', 'substance')",metaphysics,substance,-1,3,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.561383+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('metaphysics', 'substance')",metaphysics,substance,-1,3,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.561416+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('philosophyofbiology', 'philosophyofscienceandthesciences')",philosophy of science and the sciences,philosophy of biology,-1,3,novice,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.561475+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('philosophyofbiology', 'philosophyofscienceandthesciences')",philosophy of science and the sciences,philosophy of biology,-1,3,course_taker,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.561509+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('philosophyofbiology', 'philosophyofscienceandthesciences')",philosophy of science and the sciences,philosophy of biology,-1,3,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.561543+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('philosophyofbiology', 'philosophyofscienceandthesciences')",philosophy of science and the sciences,philosophy of biology,-1,3,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.561577+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('artificialintelligence', 'neuralnetwork')",artificial intelligence,neural network,-1,3,novice,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.561637+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('artificialintelligence', 'neuralnetwork')",artificial intelligence,neural network,-1,3,course_taker,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.561670+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('artificialintelligence', 'neuralnetwork')",artificial intelligence,neural network,-1,3,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.561704+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('artificialintelligence', 'neuralnetwork')",artificial intelligence,neural network,-1,3,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.561738+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('epistemology', 'moralepistemologyandmoralreasoning')",epistemology,moral epistemology and moral reasoning,-1,3,novice,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.561796+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('epistemology', 'moralepistemologyandmoralreasoning')",epistemology,moral epistemology and moral reasoning,-1,3,course_taker,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.561829+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('epistemology', 'moralepistemologyandmoralreasoning')",epistemology,moral epistemology and moral reasoning,-1,3,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.561864+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('epistemology', 'moralepistemologyandmoralreasoning')",epistemology,moral epistemology and moral reasoning,-1,3,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.561898+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('revisiontheoryoftruth', 'truth')",revision theory of truth,truth,-1,3,novice,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.561957+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('revisiontheoryoftruth', 'truth')",revision theory of truth,truth,-1,3,course_taker,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.562028+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('revisiontheoryoftruth', 'truth')",revision theory of truth,truth,-1,3,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.562062+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('revisiontheoryoftruth', 'truth')",revision theory of truth,truth,-1,3,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.562095+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('philosophyofreligion', 'religion')",philosophy of religion,religion,-1,3,novice,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.562152+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('philosophyofreligion', 'religion')",philosophy of religion,religion,-1,3,course_taker,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.562190+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('philosophyofreligion', 'religion')",philosophy of religion,religion,-1,3,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.562223+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('philosophyofreligion', 'religion')",philosophy of religion,religion,-1,3,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.562256+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('artificialintelligence', 'thinkingmachine')",thinking machine,artificial intelligence,-1,3,novice,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.562314+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('artificialintelligence', 'thinkingmachine')",thinking machine,artificial intelligence,-1,3,course_taker,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.562348+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('artificialintelligence', 'thinkingmachine')",thinking machine,artificial intelligence,-1,3,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.562381+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('artificialintelligence', 'thinkingmachine')",thinking machine,artificial intelligence,-1,3,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.562414+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('belief', 'philosophyofreligion')",philosophy of religion,belief,-1,3,novice,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.562473+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('belief', 'philosophyofreligion')",philosophy of religion,belief,-1,3,course_taker,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.562506+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('belief', 'philosophyofreligion')",philosophy of religion,belief,-1,3,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.562539+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('belief', 'philosophyofreligion')",philosophy of religion,belief,-1,3,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.562571+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('chinesephilosophy', 'daoism')",chinese philosophy,daoism,-1,3,novice,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.562629+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('chinesephilosophy', 'daoism')",chinese philosophy,daoism,-1,3,course_taker,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.562662+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('chinesephilosophy', 'daoism')",chinese philosophy,daoism,-1,3,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.562695+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('chinesephilosophy', 'daoism')",chinese philosophy,daoism,-1,3,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.562728+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('artificialintelligence', 'philosophyofcomputerscience')",artificial intelligence,philosophy of computer science,-1,3,novice,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.562789+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('artificialintelligence', 'philosophyofcomputerscience')",artificial intelligence,philosophy of computer science,-1,3,course_taker,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.562822+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('artificialintelligence', 'philosophyofcomputerscience')",artificial intelligence,philosophy of computer science,-1,3,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.562856+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('artificialintelligence', 'philosophyofcomputerscience')",artificial intelligence,philosophy of computer science,-1,3,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.562889+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('cognitivescience', 'philosophyofscience')",cognitive science,philosophy of science,-1,3,novice,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.562947+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('cognitivescience', 'philosophyofscience')",cognitive science,philosophy of science,-1,3,course_taker,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.562980+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('cognitivescience', 'philosophyofscience')",cognitive science,philosophy of science,-1,3,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.563014+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('cognitivescience', 'philosophyofscience')",cognitive science,philosophy of science,-1,3,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.563047+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('philosophyofreligion', 'religiousdiversity')",philosophy of religion,religious diversity,-1,3,novice,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.563105+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('philosophyofreligion', 'religiousdiversity')",philosophy of religion,religious diversity,-1,3,course_taker,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.563138+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('philosophyofreligion', 'religiousdiversity')",philosophy of religion,religious diversity,-1,3,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.563172+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('philosophyofreligion', 'religiousdiversity')",philosophy of religion,religious diversity,-1,3,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.563204+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('cognitivescience', 'mind')",cognitive science,mind,-1,3,novice,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.563262+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('cognitivescience', 'mind')",cognitive science,mind,-1,3,course_taker,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.563294+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('cognitivescience', 'mind')",cognitive science,mind,-1,3,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.563327+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('cognitivescience', 'mind')",cognitive science,mind,-1,3,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.563381+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('japaneseconfucianphilosophy', 'japanesephilosophy')",japanese confucian philosophy,japanese philosophy,-1,3,novice,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.563442+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('japaneseconfucianphilosophy', 'japanesephilosophy')",japanese confucian philosophy,japanese philosophy,-1,3,course_taker,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.563477+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('japaneseconfucianphilosophy', 'japanesephilosophy')",japanese confucian philosophy,japanese philosophy,-1,3,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.563511+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('japaneseconfucianphilosophy', 'japanesephilosophy')",japanese confucian philosophy,japanese philosophy,-1,3,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.563544+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('artificialintelligence', 'logicandartificialintelligence')",artificial intelligence,logic and artificial intelligence,-1,3,novice,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.563602+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('artificialintelligence', 'logicandartificialintelligence')",artificial intelligence,logic and artificial intelligence,-1,3,course_taker,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.563636+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('artificialintelligence', 'logicandartificialintelligence')",artificial intelligence,logic and artificial intelligence,-1,3,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.563670+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('artificialintelligence', 'logicandartificialintelligence')",artificial intelligence,logic and artificial intelligence,-1,3,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.563703+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('cognitivescience', 'philosophyofmind')",cognitive science,philosophy of mind,-1,3,novice,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.563761+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('cognitivescience', 'philosophyofmind')",cognitive science,philosophy of mind,-1,3,course_taker,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.563794+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('cognitivescience', 'philosophyofmind')",cognitive science,philosophy of mind,-1,3,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.563848+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('cognitivescience', 'philosophyofmind')",cognitive science,philosophy of mind,-1,3,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.563881+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('philosophyofmathematics', 'philosophyofscienceandthesciences')",philosophy of science and the sciences,philosophy of mathematics,-1,3,novice,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.563939+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('philosophyofmathematics', 'philosophyofscienceandthesciences')",philosophy of science and the sciences,philosophy of mathematics,-1,3,course_taker,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.563973+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('philosophyofmathematics', 'philosophyofscienceandthesciences')",philosophy of science and the sciences,philosophy of mathematics,-1,3,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.564007+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('philosophyofmathematics', 'philosophyofscienceandthesciences')",philosophy of science and the sciences,philosophy of mathematics,-1,3,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.564040+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('cognitivescience', 'connectionism')",connectionism,cognitive science,-1,3,novice,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.564099+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('cognitivescience', 'connectionism')",connectionism,cognitive science,-1,3,course_taker,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.564132+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('cognitivescience', 'connectionism')",connectionism,cognitive science,-1,3,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.564165+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('cognitivescience', 'connectionism')",connectionism,cognitive science,-1,3,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.564197+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('feministphilosophyofreligion', 'philosophyofreligion')",philosophy of religion,feminist philosophy of religion,-1,3,novice,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.564254+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('feministphilosophyofreligion', 'philosophyofreligion')",philosophy of religion,feminist philosophy of religion,-1,3,course_taker,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.564288+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('feministphilosophyofreligion', 'philosophyofreligion')",philosophy of religion,feminist philosophy of religion,-1,3,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.564322+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('feministphilosophyofreligion', 'philosophyofreligion')",philosophy of religion,feminist philosophy of religion,-1,3,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.564355+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('philosophyofreligion', 'religionandscience')",philosophy of religion,religion and science,-1,3,novice,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.564414+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('philosophyofreligion', 'religionandscience')",philosophy of religion,religion and science,-1,3,course_taker,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.564448+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('philosophyofreligion', 'religionandscience')",philosophy of religion,religion and science,-1,3,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.564481+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('philosophyofreligion', 'religionandscience')",philosophy of religion,religion and science,-1,3,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.564514+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('chinesebuddhism', 'chinesephilosophy')",chinese buddhism,chinese philosophy,-1,3,novice,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.564571+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('chinesebuddhism', 'chinesephilosophy')",chinese buddhism,chinese philosophy,-1,3,course_taker,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.564605+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('chinesebuddhism', 'chinesephilosophy')",chinese buddhism,chinese philosophy,-1,3,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.564638+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('chinesebuddhism', 'chinesephilosophy')",chinese buddhism,chinese philosophy,-1,3,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.564685+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('cognitivescience', 'philosophyofpsychology')",cognitive science,philosophy of psychology,-1,3,novice,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.564744+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('cognitivescience', 'philosophyofpsychology')",cognitive science,philosophy of psychology,-1,3,course_taker,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.564777+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('cognitivescience', 'philosophyofpsychology')",cognitive science,philosophy of psychology,-1,3,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.564812+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('cognitivescience', 'philosophyofpsychology')",cognitive science,philosophy of psychology,-1,3,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.564845+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('cognitivescience', 'representation')",cognitive science,representation,-1,3,novice,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.564902+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('cognitivescience', 'representation')",cognitive science,representation,-1,3,course_taker,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.564935+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('cognitivescience', 'representation')",cognitive science,representation,-1,3,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.564968+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('cognitivescience', 'representation')",cognitive science,representation,-1,3,expert,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.565001+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('philosophyofscienceandthesciences', 'probabilityandstatistics')",philosophy of science and the sciences,probability and statistics,-1,3,novice,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.565059+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('philosophyofscienceandthesciences', 'probabilityandstatistics')",philosophy of science and the sciences,probability and statistics,-1,3,course_taker,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.565093+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('philosophyofscienceandthesciences', 'probabilityandstatistics')",philosophy of science and the sciences,probability and statistics,-1,3,phd,v1,v1,"{""model"": null, ""temperature"": null, ""date"": ""2025-09-06T23:06:20.565127+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
