key,ideaA,ideaB,relatedness,generality,persona,system_prompt,user_prompt,metadata
"('artificialintelligence', 'neuralnetwork')",artificial intelligence,neural network,3,1,phd,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:11.182967+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('epistemology', 'moralepistemologyandmoralreasoning')",epistemology,moral epistemology and moral reasoning,3,1,novice,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:12.004531+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('epistemology', 'moralepistemologyandmoralreasoning')",epistemology,moral epistemology and moral reasoning,3,1,expert,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:12.667860+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('epistemology', 'moralepistemologyandmoralreasoning')",epistemology,moral epistemology and moral reasoning,3,1,phd,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:13.467977+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('revisiontheoryoftruth', 'truth')",revision theory of truth,truth,3,0,course_taker,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:14.136386+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('revisiontheoryoftruth', 'truth')",revision theory of truth,truth,3,0,expert,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:14.700658+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('revisiontheoryoftruth', 'truth')",revision theory of truth,truth,3,0,phd,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:15.443566+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('philosophyofreligion', 'religion')",philosophy of religion,religion,3,0,course_taker,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:16.115524+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('philosophyofreligion', 'religion')",philosophy of religion,religion,3,0,expert,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:16.838553+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('philosophyofreligion', 'religion')",philosophy of religion,religion,3,0,phd,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:18.045830+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('artificialintelligence', 'thinkingmachine')",thinking machine,artificial intelligence,3,0,course_taker,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:18.752899+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('artificialintelligence', 'thinkingmachine')",thinking machine,artificial intelligence,4,0,expert,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:19.636038+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('artificialintelligence', 'thinkingmachine')",thinking machine,artificial intelligence,4,0,phd,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:20.567552+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('belief', 'philosophyofreligion')",philosophy of religion,belief,3,0,course_taker,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:21.295665+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('belief', 'philosophyofreligion')",philosophy of religion,belief,3,0,expert,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:21.861414+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('belief', 'philosophyofreligion')",philosophy of religion,belief,3,0,phd,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:22.882387+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('chinesephilosophy', 'daoism')",chinese philosophy,daoism,4,1,course_taker,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:23.822787+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('chinesephilosophy', 'daoism')",chinese philosophy,daoism,4,1,expert,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:24.551232+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('chinesephilosophy', 'daoism')",chinese philosophy,daoism,4,1,phd,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:25.485550+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('artificialintelligence', 'philosophyofcomputerscience')",artificial intelligence,philosophy of computer science,3,0,course_taker,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:26.134757+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('artificialintelligence', 'philosophyofcomputerscience')",artificial intelligence,philosophy of computer science,3,0,expert,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:27.667621+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('artificialintelligence', 'philosophyofcomputerscience')",artificial intelligence,philosophy of computer science,3,0,phd,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:28.701387+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('cognitivescience', 'philosophyofscience')",cognitive science,philosophy of science,2,3,course_taker,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:29.712947+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('cognitivescience', 'philosophyofscience')",cognitive science,philosophy of science,2,0,expert,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:30.555640+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('cognitivescience', 'philosophyofscience')",cognitive science,philosophy of science,2,0,phd,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:31.695881+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('philosophyofreligion', 'religiousdiversity')",philosophy of religion,religious diversity,3,1,course_taker,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:32.476398+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('philosophyofreligion', 'religiousdiversity')",philosophy of religion,religious diversity,3,1,expert,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:33.156012+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('philosophyofreligion', 'religiousdiversity')",philosophy of religion,religious diversity,3,1,phd,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:34.060614+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('cognitivescience', 'mind')",cognitive science,mind,3,0,course_taker,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:34.938551+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('cognitivescience', 'mind')",cognitive science,mind,3,0,expert,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:35.535678+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('cognitivescience', 'mind')",cognitive science,mind,3,0,phd,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:36.440219+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('japaneseconfucianphilosophy', 'japanesephilosophy')",japanese confucian philosophy,japanese philosophy,3,0,novice,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:37.123439+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('japaneseconfucianphilosophy', 'japanesephilosophy')",japanese confucian philosophy,japanese philosophy,3,0,expert,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:37.798873+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('japaneseconfucianphilosophy', 'japanesephilosophy')",japanese confucian philosophy,japanese philosophy,3,0,phd,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:38.754972+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('artificialintelligence', 'logicandartificialintelligence')",artificial intelligence,logic and artificial intelligence,3,1,course_taker,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:39.701546+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('artificialintelligence', 'logicandartificialintelligence')",artificial intelligence,logic and artificial intelligence,3,0,expert,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:40.425234+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('artificialintelligence', 'logicandartificialintelligence')",artificial intelligence,logic and artificial intelligence,4,1,phd,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:41.097451+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('cognitivescience', 'philosophyofmind')",cognitive science,philosophy of mind,3,1,course_taker,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:41.792438+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('cognitivescience', 'philosophyofmind')",cognitive science,philosophy of mind,3,1,expert,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:42.396234+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('cognitivescience', 'philosophyofmind')",cognitive science,philosophy of mind,4,1,phd,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:43.387292+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('philosophyofmathematics', 'philosophyofscienceandthesciences')",philosophy of science and the sciences,philosophy of mathematics,3,1,course_taker,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:44.069624+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('philosophyofmathematics', 'philosophyofscienceandthesciences')",philosophy of science and the sciences,philosophy of mathematics,3,1,expert,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:44.819639+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('philosophyofmathematics', 'philosophyofscienceandthesciences')",philosophy of science and the sciences,philosophy of mathematics,3,1,phd,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:45.673164+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('cognitivescience', 'connectionism')",connectionism,cognitive science,3,0,course_taker,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:46.385509+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('cognitivescience', 'connectionism')",connectionism,cognitive science,3,0,expert,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:47.002020+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('cognitivescience', 'connectionism')",connectionism,cognitive science,3,0,phd,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:47.642405+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('feministphilosophyofreligion', 'philosophyofreligion')",philosophy of religion,feminist philosophy of religion,4,1,course_taker,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:48.251586+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('feministphilosophyofreligion', 'philosophyofreligion')",philosophy of religion,feminist philosophy of religion,4,1,expert,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:49.042009+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('feministphilosophyofreligion', 'philosophyofreligion')",philosophy of religion,feminist philosophy of religion,4,1,phd,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:50.014250+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('philosophyofreligion', 'religionandscience')",philosophy of religion,religion and science,3,0,course_taker,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:50.698080+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('philosophyofreligion', 'religionandscience')",philosophy of religion,religion and science,2,0,expert,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:51.435614+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('philosophyofreligion', 'religionandscience')",philosophy of religion,religion and science,3,1,phd,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:52.218950+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('chinesebuddhism', 'chinesephilosophy')",chinese buddhism,chinese philosophy,3,0,novice,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:52.891924+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('chinesebuddhism', 'chinesephilosophy')",chinese buddhism,chinese philosophy,3,0,expert,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:53.609130+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('chinesebuddhism', 'chinesephilosophy')",chinese buddhism,chinese philosophy,3,0,phd,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:54.505910+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('cognitivescience', 'philosophyofpsychology')",cognitive science,philosophy of psychology,3,1,course_taker,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:55.117497+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('cognitivescience', 'philosophyofpsychology')",cognitive science,philosophy of psychology,3,1,expert,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:55.723728+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('cognitivescience', 'philosophyofpsychology')",cognitive science,philosophy of psychology,3,1,phd,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:56.711009+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('cognitivescience', 'representation')",cognitive science,representation,3,1,course_taker,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:57.485794+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('cognitivescience', 'representation')",cognitive science,representation,3,1,expert,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:58.204766+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('cognitivescience', 'representation')",cognitive science,representation,3,1,phd,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:59.037798+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('philosophyofscienceandthesciences', 'probabilityandstatistics')",philosophy of science and the sciences,probability and statistics,3,1,novice,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:48:59.941086+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('philosophyofscienceandthesciences', 'probabilityandstatistics')",philosophy of science and the sciences,probability and statistics,3,1,expert,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:49:00.661934+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('philosophyofscienceandthesciences', 'probabilityandstatistics')",philosophy of science and the sciences,probability and statistics,3,1,phd,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:49:01.470820+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('artificialintelligence', 'logic')",artificial intelligence,logic,3,0,course_taker,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:49:02.148165+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('artificialintelligence', 'logic')",artificial intelligence,logic,3,0,expert,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:49:03.047919+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('artificialintelligence', 'logic')",artificial intelligence,logic,3,0,phd,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:49:03.764204+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('bioethics', 'biomedicalethics')",biomedical ethics,bioethics,4,0,expert,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:49:04.434848+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('bioethics', 'biomedicalethics')",biomedical ethics,bioethics,4,0,phd,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:49:05.378741+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('mentalcontent', 'representation')",representation,mental content,3,1,expert,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:49:05.987009+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('mentalcontent', 'representation')",representation,mental content,3,1,phd,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:49:06.858998+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('cognitivescience', 'folkpsychology')",folk psychology,cognitive science,3,0,expert,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:49:07.640473+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('cognitivescience', 'folkpsychology')",folk psychology,cognitive science,3,0,phd,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:49:08.354660+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('aristotleonnoncontradiction', 'perception')",aristotle on non-contradiction,perception,1,0,expert,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:49:09.068087+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('aristotleonnoncontradiction', 'perception')",aristotle on non-contradiction,perception,1,0,phd,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:49:09.640059+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('epistemology', 'socialphilosophyandpoliticalphilosophy')",social philosophy and political philosophy,epistemology,1,3,expert,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:49:10.960083+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('epistemology', 'socialphilosophyandpoliticalphilosophy')",social philosophy and political philosophy,epistemology,1,3,phd,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:49:11.966865+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('epistemology', 'realism')",realism,epistemology,3,0,expert,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:49:12.621475+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('epistemology', 'realism')",realism,epistemology,3,0,phd,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:49:13.448035+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('epistemology', 'philosophiesoftheparticularsciences')",philosophies of the particular sciences,epistemology,3,0,expert,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:49:14.201214+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('epistemology', 'philosophiesoftheparticularsciences')",philosophies of the particular sciences,epistemology,3,0,phd,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:49:15.184519+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('metaphysics', 'realismandantirealism')",realism and anti-realism,metaphysics,3,0,expert,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:49:15.846159+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('metaphysics', 'realismandantirealism')",realism and anti-realism,metaphysics,3,0,phd,v1,v1,"{""model"": ""gpt-4o"", ""temperature"": 0, ""date"": ""2025-10-08T20:49:16.635648+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
